customer_id,customer_age,employment_type,branch_category,monthly_salary,credit_score,savings_balance,dti_ratio,existing_loans,monthly_expenses,customer_risk_score,recommended_loan_scheme
CUST-14211,32,Salaried-Corporate,Tier-2-Urban,15900.0,778,126200.0,14.3,1,2600.0,8,Super-Prime Privilege Loan
CUST-14212,46,Salaried-Govt,Tier-3-SemiUrban,2900.0,726,10300.0,29.4,3,1100.0,43,Standard Credit Builder Loan
CUST-14213,39,Salaried-Corporate,Rural,5700.0,750,7400.0,52.5,1,3300.0,47,Guaranteed Secured Loan
CUST-14214,65,Salaried-Corporate,Tier-1-Metro,10400.0,840,69300.0,44.3,2,5200.0,29,Enterprise Preferred Express Loan
CUST-14215,27,Self-Employed-Business,Tier-1-Metro,10900.0,648,22800.0,13.5,0,1800.0,30,Standard Credit Builder Loan
CUST-14216,67,Salaried-Govt,Tier-1-Metro,3700.0,641,21600.0,31.6,0,1900.0,41,Standard Credit Builder Loan
CUST-14217,27,Salaried-Corporate,Tier-1-Metro,17900.0,692,33000.0,51.4,0,9600.0,46,Guaranteed Secured Loan
CUST-14218,46,Salaried-Corporate,Tier-2-Urban,14700.0,772,9200.0,28.7,0,4800.0,25,Super-Prime Privilege Loan
CUST-14219,60,Salaried-Govt,Tier-3-SemiUrban,12000.0,752,20400.0,47.4,3,6200.0,50,Standard Credit Builder Loan
CUST-14220,25,Salaried-Corporate,Tier-1-Metro,20200.0,643,67200.0,31.3,3,7100.0,48,Standard Credit Builder Loan
CUST-14221,41,Salaried-Corporate,Tier-1-Metro,11700.0,767,15200.0,13.0,2,1700.0,24,Super-Prime Privilege Loan
CUST-14222,34,Salaried-Corporate,Tier-1-Metro,11700.0,620,23200.0,14.9,1,2400.0,38,Standard Credit Builder Loan
CUST-14223,24,Self-Employed-Professional,Tier-2-Urban,22800.0,647,142200.0,10.2,2,2900.0,24,Standard Credit Builder Loan
CUST-14224,43,Self-Employed-Business,Tier-1-Metro,17300.0,701,108500.0,17.2,1,3600.0,21,Enterprise Preferred Express Loan
CUST-14225,62,Self-Employed-Business,Tier-1-Metro,5400.0,668,35800.0,50.0,0,3100.0,48,Standard Credit Builder Loan
CUST-14226,40,Self-Employed-Business,Tier-2-Urban,13100.0,777,89200.0,38.6,1,5300.0,27,Enterprise Preferred Express Loan
CUST-14227,35,Self-Employed-Business,Tier-1-Metro,6000.0,731,21900.0,42.7,1,3200.0,41,Enterprise Preferred Express Loan
CUST-14228,65,Salaried-Govt,Tier-2-Urban,12100.0,842,84800.0,37.2,0,5200.0,15,Enterprise Preferred Express Loan
CUST-14229,49,Self-Employed-Business,Tier-3-SemiUrban,11900.0,691,52900.0,26.2,0,3400.0,29,Enterprise Preferred Express Loan
CUST-14230,28,Salaried-Corporate,Tier-1-Metro,3900.0,701,15700.0,18.2,0,1200.0,27,Enterprise Preferred Express Loan
CUST-14231,61,Self-Employed-Business,Tier-2-Urban,8300.0,801,48900.0,51.5,1,4600.0,36,Guaranteed Secured Loan
CUST-14232,39,Self-Employed-Business,Tier-2-Urban,10500.0,703,22100.0,32.2,0,3900.0,34,Enterprise Preferred Express Loan
CUST-14233,59,Salaried-Govt,Tier-2-Urban,6900.0,822,44300.0,30.6,1,2800.0,21,Super-Prime Privilege Loan
CUST-14234,66,Salaried-Corporate,Tier-1-Metro,10800.0,751,40200.0,54.8,1,6500.0,45,Guaranteed Secured Loan
CUST-14235,48,Salaried-Corporate,Tier-1-Metro,14500.0,534,21100.0,26.0,1,4200.0,55,Guaranteed Secured Loan
CUST-14236,66,Self-Employed-Business,Tier-3-SemiUrban,8800.0,798,12300.0,48.1,2,4500.0,42,Standard Credit Builder Loan
CUST-14237,47,Self-Employed-Business,Tier-3-SemiUrban,10200.0,778,17700.0,48.5,1,5600.0,40,Standard Credit Builder Loan
CUST-14238,24,Self-Employed-Professional,Tier-1-Metro,20500.0,781,147200.0,18.9,1,4300.0,9,Super-Prime Privilege Loan
CUST-14239,35,Salaried-Corporate,Tier-1-Metro,11900.0,567,94400.0,12.5,2,1700.0,39,Guaranteed Secured Loan
CUST-14240,55,Self-Employed-Business,Tier-1-Metro,10100.0,660,32100.0,53.9,1,6000.0,55,Guaranteed Secured Loan
CUST-14241,57,Salaried-Govt,Tier-1-Metro,5000.0,666,13500.0,28.0,2,1700.0,45,Standard Credit Builder Loan
CUST-14242,21,Self-Employed-Professional,Tier-2-Urban,13400.0,647,28700.0,8.1,1,1800.0,30,Standard Credit Builder Loan
CUST-14243,23,Salaried-Govt,Tier-1-Metro,10900.0,841,72800.0,31.5,0,3700.0,13,Super-Prime Privilege Loan
CUST-14244,67,Salaried-Govt,Tier-1-Metro,19300.0,709,39900.0,37.1,1,7600.0,39,Enterprise Preferred Express Loan
CUST-14245,44,Salaried-Govt,Tier-3-SemiUrban,9200.0,707,68400.0,44.5,0,4400.0,37,Enterprise Preferred Express Loan
CUST-14246,47,Self-Employed-Business,Tier-1-Metro,3000.0,751,16500.0,52.3,0,2200.0,41,Guaranteed Secured Loan
CUST-14247,60,Gig-Worker,Tier-3-SemiUrban,3200.0,753,23100.0,51.0,0,2200.0,40,Guaranteed Secured Loan
CUST-14248,56,Salaried-Corporate,Tier-2-Urban,13900.0,460,64700.0,52.2,0,7900.0,71,Guaranteed Secured Loan
CUST-14249,54,Salaried-Corporate,Tier-1-Metro,6400.0,662,36400.0,9.5,1,1100.0,28,Standard Credit Builder Loan
CUST-14250,49,Self-Employed-Professional,Tier-2-Urban,11600.0,604,59700.0,41.5,2,5000.0,56,Standard Credit Builder Loan
CUST-14251,44,Salaried-Govt,Tier-2-Urban,9600.0,740,64600.0,18.6,2,2100.0,26,Enterprise Preferred Express Loan
CUST-14252,44,Self-Employed-Business,Tier-1-Metro,8100.0,688,54800.0,16.8,0,2200.0,24,Enterprise Preferred Express Loan
CUST-14253,62,Salaried-Govt,Tier-1-Metro,8500.0,711,41800.0,45.6,1,4300.0,44,Standard Credit Builder Loan
CUST-14254,24,Salaried-Corporate,Tier-2-Urban,5300.0,554,27800.0,27.6,0,2000.0,49,Guaranteed Secured Loan
CUST-14255,23,Self-Employed-Business,Tier-3-SemiUrban,8900.0,687,66000.0,51.1,1,5300.0,47,Guaranteed Secured Loan
CUST-14256,54,Self-Employed-Business,Tier-2-Urban,6300.0,794,47100.0,10.0,2,800.0,16,Super-Prime Privilege Loan
CUST-14257,43,Salaried-Corporate,Tier-1-Metro,7200.0,816,39500.0,45.7,0,3900.0,27,Standard Credit Builder Loan
CUST-14258,43,Salaried-Corporate,Tier-2-Urban,7400.0,764,4100.0,14.4,4,1400.0,34,Super-Prime Privilege Loan
CUST-14259,65,Self-Employed-Professional,Tier-1-Metro,7800.0,610,10000.0,16.3,2,1600.0,45,Standard Credit Builder Loan
CUST-14260,25,Salaried-Corporate,Tier-2-Urban,15600.0,804,108200.0,30.4,2,5100.0,21,Super-Prime Privilege Loan
CUST-14261,51,Self-Employed-Professional,Tier-2-Urban,8300.0,764,9400.0,26.6,1,2900.0,29,Super-Prime Privilege Loan
CUST-14262,61,Salaried-Corporate,Tier-2-Urban,16600.0,701,34900.0,30.9,2,5600.0,41,Enterprise Preferred Express Loan
CUST-14263,26,Salaried-Govt,Tier-3-SemiUrban,22500.0,558,50200.0,52.2,4,12000.0,77,Guaranteed Secured Loan
CUST-14264,57,Self-Employed-Professional,Tier-2-Urban,15000.0,782,75000.0,38.9,2,6100.0,32,Enterprise Preferred Express Loan
CUST-14265,30,Self-Employed-Business,Tier-2-Urban,12300.0,666,59300.0,21.6,1,2900.0,33,Standard Credit Builder Loan
CUST-14266,60,Salaried-Govt,Tier-1-Metro,10900.0,736,29100.0,16.1,1,2500.0,24,Enterprise Preferred Express Loan
CUST-14267,27,Self-Employed-Business,Tier-3-SemiUrban,15100.0,715,31100.0,27.7,0,4600.0,29,Enterprise Preferred Express Loan
CUST-14268,59,Salaried-Corporate,Rural,9400.0,825,58600.0,29.2,3,3500.0,27,Super-Prime Privilege Loan
CUST-14269,58,Salaried-Corporate,Tier-1-Metro,16200.0,701,121800.0,36.3,2,6600.0,35,Enterprise Preferred Express Loan
CUST-14270,41,Gig-Worker,Tier-2-Urban,12900.0,709,11600.0,20.5,1,3300.0,32,Enterprise Preferred Express Loan
CUST-14271,40,Self-Employed-Business,Tier-1-Metro,7200.0,828,10800.0,44.1,2,3500.0,36,Enterprise Preferred Express Loan
CUST-14272,23,Self-Employed-Business,Tier-3-SemiUrban,15300.0,661,81300.0,12.6,2,2300.0,30,Standard Credit Builder Loan
CUST-14273,42,Salaried-Corporate,Tier-2-Urban,9500.0,771,62100.0,34.3,0,3800.0,24,Super-Prime Privilege Loan
CUST-14274,67,Salaried-Corporate,Tier-1-Metro,8400.0,695,54000.0,37.3,1,3600.0,39,Enterprise Preferred Express Loan
CUST-14275,24,Salaried-Corporate,Tier-3-SemiUrban,6700.0,635,39500.0,17.7,1,1700.0,36,Standard Credit Builder Loan
CUST-14276,48,Salaried-Govt,Tier-1-Metro,9900.0,710,70800.0,46.8,2,4900.0,45,Standard Credit Builder Loan
CUST-14277,32,Self-Employed-Business,Tier-3-SemiUrban,16300.0,762,34700.0,36.9,1,6800.0,33,Enterprise Preferred Express Loan
CUST-14278,58,Salaried-Govt,Tier-2-Urban,15300.0,812,20000.0,38.3,1,6100.0,29,Enterprise Preferred Express Loan
CUST-14279,56,Self-Employed-Professional,Tier-1-Metro,11100.0,821,56800.0,31.4,1,3800.0,21,Super-Prime Privilege Loan
CUST-14280,67,Salaried-Corporate,Tier-1-Metro,12800.0,688,85300.0,50.8,0,7100.0,41,Guaranteed Secured Loan
CUST-14281,61,Salaried-Corporate,Tier-1-Metro,19200.0,636,93400.0,40.6,0,8100.0,40,Standard Credit Builder Loan
CUST-14282,25,Salaried-Corporate,Tier-2-Urban,8200.0,686,63300.0,25.9,0,2400.0,29,Enterprise Preferred Express Loan
CUST-14283,33,Salaried-Govt,Tier-2-Urban,4600.0,621,29700.0,19.2,0,1200.0,35,Standard Credit Builder Loan
CUST-14284,43,Salaried-Corporate,Tier-1-Metro,19500.0,694,112200.0,11.3,1,2400.0,18,Enterprise Preferred Express Loan
CUST-14285,50,Gig-Worker,Tier-1-Metro,6500.0,684,6200.0,15.8,1,1400.0,32,Enterprise Preferred Express Loan
CUST-14286,57,Salaried-Corporate,Tier-1-Metro,5900.0,765,7700.0,54.7,0,3600.0,42,Guaranteed Secured Loan
CUST-14287,45,Self-Employed-Professional,Tier-2-Urban,3000.0,545,19200.0,27.1,1,1300.0,54,Guaranteed Secured Loan
CUST-14288,47,Salaried-Govt,Tier-2-Urban,12600.0,655,25000.0,50.2,1,6800.0,55,Guaranteed Secured Loan
CUST-14289,34,Gig-Worker,Tier-1-Metro,3400.0,656,2400.0,16.0,0,1000.0,32,Standard Credit Builder Loan
CUST-14290,67,Salaried-Govt,Tier-2-Urban,5700.0,799,41800.0,28.0,1,2200.0,23,Enterprise Preferred Express Loan
CUST-14291,56,Self-Employed-Professional,Tier-1-Metro,12700.0,626,91200.0,53.1,2,7100.0,57,Guaranteed Secured Loan
CUST-14292,59,Salaried-Corporate,Tier-3-SemiUrban,13800.0,727,29500.0,12.3,0,2000.0,19,Enterprise Preferred Express Loan
CUST-14293,36,Self-Employed-Business,Tier-3-SemiUrban,6100.0,700,38700.0,35.9,0,2900.0,35,Enterprise Preferred Express Loan
CUST-14294,42,Self-Employed-Professional,Tier-2-Urban,8300.0,788,7100.0,51.2,4,4800.0,53,Guaranteed Secured Loan
CUST-14295,41,Salaried-Corporate,Tier-3-SemiUrban,5300.0,755,14000.0,52.6,1,3000.0,45,Guaranteed Secured Loan
CUST-14296,41,Salaried-Corporate,Tier-3-SemiUrban,6400.0,719,33100.0,47.8,1,3800.0,45,Standard Credit Builder Loan
CUST-14297,28,Salaried-Govt,Tier-3-SemiUrban,10500.0,668,65400.0,48.2,1,5700.0,48,Standard Credit Builder Loan
CUST-14298,36,Self-Employed-Professional,Tier-2-Urban,6600.0,571,3800.0,38.7,2,2800.0,64,Guaranteed Secured Loan
CUST-14299,51,Salaried-Govt,Tier-1-Metro,7700.0,729,22700.0,18.4,2,2200.0,31,Enterprise Preferred Express Loan
CUST-14300,62,Salaried-Govt,Tier-1-Metro,3700.0,750,7800.0,42.3,0,2000.0,36,Enterprise Preferred Express Loan
CUST-14301,30,Salaried-Corporate,Tier-1-Metro,17700.0,592,141400.0,54.0,1,10300.0,53,Guaranteed Secured Loan
CUST-14302,52,Salaried-Corporate,Tier-2-Urban,12200.0,617,67500.0,32.7,1,4300.0,44,Standard Credit Builder Loan
CUST-14303,54,Self-Employed-Professional,Tier-1-Metro,14400.0,729,51000.0,20.3,0,3200.0,21,Enterprise Preferred Express Loan
CUST-14304,29,Salaried-Corporate,Tier-1-Metro,19400.0,735,20700.0,35.0,3,7400.0,44,Enterprise Preferred Express Loan
CUST-14305,37,Self-Employed-Business,Tier-2-Urban,5500.0,636,27400.0,40.5,1,2400.0,51,Standard Credit Builder Loan
CUST-14306,31,Self-Employed-Professional,Tier-1-Metro,7200.0,667,38300.0,17.8,1,1500.0,32,Standard Credit Builder Loan
CUST-14307,52,Salaried-Corporate,Tier-2-Urban,2900.0,572,19200.0,41.8,2,1900.0,64,Guaranteed Secured Loan
CUST-14308,30,Self-Employed-Business,Tier-3-SemiUrban,35000.0,813,93300.0,35.6,0,12800.0,16,Enterprise Preferred Express Loan
CUST-14309,42,Salaried-Corporate,Tier-2-Urban,8200.0,613,64500.0,36.8,0,3800.0,44,Standard Credit Builder Loan
CUST-14310,37,Self-Employed-Business,Tier-2-Urban,16700.0,751,63400.0,22.4,1,4200.0,23,Super-Prime Privilege Loan
CUST-14311,24,Salaried-Corporate,Tier-2-Urban,4300.0,707,11700.0,15.3,1,1400.0,29,Enterprise Preferred Express Loan
CUST-14312,67,Self-Employed-Business,Tier-2-Urban,16300.0,807,50700.0,37.3,2,6500.0,30,Enterprise Preferred Express Loan
CUST-14313,45,Salaried-Corporate,Tier-1-Metro,27300.0,651,120000.0,35.6,0,10200.0,33,Standard Credit Builder Loan
CUST-14314,41,Salaried-Govt,Tier-3-SemiUrban,8600.0,715,64700.0,23.9,1,2400.0,28,Enterprise Preferred Express Loan
CUST-14315,57,Salaried-Govt,Tier-1-Metro,4900.0,583,29500.0,21.9,0,1700.0,42,Guaranteed Secured Loan
CUST-14316,58,Salaried-Corporate,Tier-1-Metro,8200.0,565,39600.0,24.3,1,2400.0,48,Guaranteed Secured Loan
CUST-14317,21,Self-Employed-Business,Tier-3-SemiUrban,2400.0,755,4100.0,31.0,0,1100.0,29,Standard Credit Builder Loan
CUST-14318,45,Salaried-Corporate,Tier-1-Metro,8800.0,576,14300.0,53.8,1,5000.0,67,Guaranteed Secured Loan
CUST-14319,56,Self-Employed-Business,Tier-1-Metro,14700.0,693,62700.0,43.9,2,6700.0,47,Enterprise Preferred Express Loan
CUST-14320,37,Salaried-Corporate,Tier-1-Metro,8800.0,786,52500.0,48.0,2,4600.0,39,Standard Credit Builder Loan
CUST-14321,61,Self-Employed-Business,Tier-1-Metro,7600.0,766,46600.0,31.8,1,3100.0,28,Super-Prime Privilege Loan
CUST-14322,44,Salaried-Corporate,Tier-1-Metro,12300.0,660,27000.0,32.7,1,4300.0,43,Standard Credit Builder Loan
CUST-14323,22,Salaried-Govt,Tier-1-Metro,12900.0,591,16100.0,17.6,1,2600.0,43,Guaranteed Secured Loan
CUST-14324,60,Salaried-Corporate,Tier-2-Urban,3300.0,748,11200.0,41.9,1,2100.0,40,Standard Credit Builder Loan
CUST-14325,35,Self-Employed-Business,Tier-3-SemiUrban,9400.0,811,69400.0,27.8,2,3200.0,22,Super-Prime Privilege Loan
CUST-14326,52,Salaried-Corporate,Tier-1-Metro,35000.0,660,160700.0,42.9,2,15800.0,40,Standard Credit Builder Loan
CUST-14327,59,Self-Employed-Professional,Tier-3-SemiUrban,4000.0,650,11600.0,27.2,3,1800.0,51,Standard Credit Builder Loan
CUST-14328,26,Self-Employed-Professional,Tier-1-Metro,8500.0,671,24900.0,13.1,2,1400.0,34,Standard Credit Builder Loan
CUST-14329,21,Salaried-Corporate,Tier-1-Metro,28700.0,753,42800.0,16.1,0,5400.0,17,Super-Prime Privilege Loan
CUST-14330,67,Self-Employed-Business,Tier-1-Metro,17400.0,802,70500.0,46.1,1,8300.0,30,Standard Credit Builder Loan
CUST-14331,43,Salaried-Corporate,Tier-2-Urban,6600.0,617,42500.0,20.2,2,2100.0,43,Standard Credit Builder Loan
CUST-14332,59,Salaried-Corporate,Tier-1-Metro,10100.0,598,78400.0,20.4,2,2600.0,42,Guaranteed Secured Loan
CUST-14333,37,Self-Employed-Business,Tier-2-Urban,8900.0,850,37900.0,51.7,2,5100.0,35,Guaranteed Secured Loan
CUST-14334,54,Self-Employed-Business,Tier-3-SemiUrban,5700.0,697,10000.0,38.9,1,2800.0,44,Enterprise Preferred Express Loan
CUST-14335,61,Self-Employed-Business,Tier-2-Urban,8600.0,729,48400.0,13.4,1,1900.0,21,Enterprise Preferred Express Loan
CUST-14336,49,Salaried-Corporate,Tier-2-Urban,7600.0,658,46900.0,14.7,0,1700.0,27,Standard Credit Builder Loan
CUST-14337,29,Salaried-Corporate,Rural,9600.0,747,10000.0,20.8,1,2500.0,28,Enterprise Preferred Express Loan
CUST-14338,33,Salaried-Corporate,Tier-1-Metro,5700.0,782,39200.0,35.9,1,2300.0,30,Enterprise Preferred Express Loan
CUST-14339,26,Self-Employed-Business,Tier-1-Metro,4200.0,732,28200.0,43.4,3,2500.0,49,Enterprise Preferred Express Loan
CUST-14340,26,Salaried-Govt,Tier-2-Urban,8700.0,841,35200.0,20.9,2,2100.0,18,Super-Prime Privilege Loan
CUST-14341,40,Self-Employed-Business,Tier-2-Urban,25100.0,685,118000.0,48.9,2,12900.0,45,Standard Credit Builder Loan
CUST-14342,23,Salaried-Corporate,Tier-1-Metro,9400.0,690,55000.0,13.1,0,1700.0,21,Enterprise Preferred Express Loan
CUST-14343,37,Salaried-Corporate,Tier-1-Metro,7300.0,727,40700.0,17.8,1,1700.0,25,Enterprise Preferred Express Loan
CUST-14344,32,Salaried-Corporate,Tier-2-Urban,14100.0,745,8800.0,53.6,1,8100.0,48,Guaranteed Secured Loan
CUST-14345,67,Salaried-Corporate,Tier-1-Metro,8100.0,727,11500.0,14.3,0,1800.0,22,Enterprise Preferred Express Loan
CUST-14346,65,Salaried-Corporate,Tier-1-Metro,27500.0,614,47300.0,49.7,0,14400.0,53,Standard Credit Builder Loan
CUST-14347,21,Self-Employed-Professional,Tier-3-SemiUrban,8900.0,733,54900.0,41.1,2,4000.0,41,Enterprise Preferred Express Loan
CUST-14348,37,Self-Employed-Professional,Tier-3-SemiUrban,13600.0,682,51700.0,11.4,0,2300.0,21,Enterprise Preferred Express Loan
CUST-14349,23,Salaried-Govt,Tier-2-Urban,5700.0,666,26200.0,30.7,0,2500.0,37,Standard Credit Builder Loan
CUST-14350,46,Salaried-Govt,Tier-2-Urban,12100.0,712,76200.0,32.4,1,4600.0,32,Enterprise Preferred Express Loan
CUST-14351,35,Salaried-Corporate,Tier-3-SemiUrban,10600.0,638,32400.0,51.8,3,6200.0,65,Guaranteed Secured Loan
CUST-14352,56,Self-Employed-Professional,Tier-1-Metro,8700.0,625,53200.0,27.8,2,3000.0,46,Standard Credit Builder Loan
CUST-14353,52,Salaried-Corporate,Tier-1-Metro,6600.0,514,25200.0,29.0,3,2100.0,66,Guaranteed Secured Loan
CUST-14354,52,Self-Employed-Professional,Tier-2-Urban,6100.0,841,20300.0,13.3,2,1400.0,15,Super-Prime Privilege Loan
CUST-14355,24,Salaried-Govt,Tier-3-SemiUrban,10600.0,752,31800.0,38.0,1,4700.0,35,Enterprise Preferred Express Loan
CUST-14356,38,Salaried-Corporate,Tier-1-Metro,13100.0,701,101400.0,17.9,3,3100.0,30,Enterprise Preferred Express Loan
CUST-14357,39,Self-Employed-Professional,Rural,8300.0,660,52200.0,11.6,1,1500.0,28,Standard Credit Builder Loan
CUST-14358,63,Salaried-Corporate,Tier-2-Urban,10600.0,494,6900.0,54.9,1,6500.0,78,Guaranteed Secured Loan
CUST-14359,55,Salaried-Govt,Tier-1-Metro,8800.0,655,67600.0,20.7,1,2400.0,33,Standard Credit Builder Loan
CUST-14360,60,Salaried-Govt,Tier-1-Metro,9500.0,764,60000.0,14.6,2,1800.0,21,Super-Prime Privilege Loan
CUST-14361,34,Salaried-Corporate,Tier-1-Metro,7900.0,781,12800.0,40.9,2,3500.0,39,Enterprise Preferred Express Loan
CUST-14362,53,Salaried-Govt,Tier-3-SemiUrban,9100.0,758,9800.0,46.6,1,4900.0,42,Standard Credit Builder Loan
CUST-14363,34,Self-Employed-Business,Rural,35000.0,722,98400.0,11.0,1,4200.0,16,Enterprise Preferred Express Loan
CUST-14364,54,Self-Employed-Business,Tier-1-Metro,10800.0,808,56000.0,13.0,2,1800.0,15,Super-Prime Privilege Loan
CUST-14365,24,Salaried-Corporate,Rural,13200.0,685,67600.0,12.2,0,2200.0,20,Enterprise Preferred Express Loan
CUST-14366,44,Self-Employed-Professional,Tier-3-SemiUrban,11600.0,791,29800.0,10.2,2,1900.0,18,Super-Prime Privilege Loan
CUST-14367,49,Salaried-Corporate,Tier-2-Urban,7600.0,681,29200.0,39.0,1,3500.0,44,Enterprise Preferred Express Loan
CUST-14368,39,Salaried-Corporate,Tier-2-Urban,19500.0,644,40700.0,35.7,1,7700.0,46,Standard Credit Builder Loan
CUST-14369,26,Salaried-Corporate,Tier-1-Metro,7500.0,635,6600.0,39.2,1,3300.0,52,Standard Credit Builder Loan
CUST-14370,53,Salaried-Corporate,Tier-2-Urban,16900.0,630,74000.0,31.8,1,5700.0,42,Standard Credit Builder Loan
CUST-14371,60,Salaried-Corporate,Tier-1-Metro,7300.0,759,22600.0,46.4,2,4000.0,44,Standard Credit Builder Loan
CUST-14372,39,Gig-Worker,Tier-2-Urban,5000.0,654,22900.0,33.7,2,2400.0,49,Standard Credit Builder Loan
CUST-14373,21,Salaried-Corporate,Tier-1-Metro,11200.0,633,85100.0,51.2,1,6300.0,52,Guaranteed Secured Loan
CUST-14374,25,Salaried-Corporate,Tier-3-SemiUrban,4600.0,764,7200.0,30.8,2,1600.0,36,Enterprise Preferred Express Loan
CUST-14375,47,Salaried-Corporate,Tier-3-SemiUrban,12300.0,735,6300.0,45.2,1,6200.0,44,Standard Credit Builder Loan
CUST-14376,36,Self-Employed-Business,Tier-1-Metro,4400.0,782,4700.0,27.1,0,1900.0,24,Enterprise Preferred Express Loan
CUST-14377,26,Self-Employed-Professional,Tier-1-Metro,7400.0,748,29400.0,28.5,1,2500.0,30,Enterprise Preferred Express Loan
CUST-14378,60,Salaried-Corporate,Tier-2-Urban,3800.0,654,22000.0,47.9,1,2100.0,54,Standard Credit Builder Loan
CUST-14379,33,Salaried-Corporate,Tier-2-Urban,35000.0,716,170000.0,13.1,0,5100.0,7,Enterprise Preferred Express Loan
CUST-14380,55,Salaried-Corporate,Tier-1-Metro,3300.0,719,13900.0,34.6,1,1400.0,39,Standard Credit Builder Loan
CUST-14381,39,Salaried-Corporate,Tier-2-Urban,9000.0,641,28400.0,42.1,4,4200.0,63,Standard Credit Builder Loan
CUST-14382,32,Salaried-Corporate,Tier-1-Metro,17800.0,627,50300.0,43.3,1,7900.0,51,Standard Credit Builder Loan
CUST-14383,36,Salaried-Govt,Tier-1-Metro,16700.0,659,55500.0,35.8,0,6300.0,38,Standard Credit Builder Loan
CUST-14384,63,Salaried-Corporate,Tier-1-Metro,14900.0,850,75800.0,29.1,0,4800.0,10,Super-Prime Privilege Loan
CUST-14385,30,Salaried-Govt,Tier-1-Metro,7400.0,679,13000.0,20.3,0,1800.0,31,Standard Credit Builder Loan
CUST-14386,45,Salaried-Corporate,Tier-3-SemiUrban,20100.0,802,126300.0,50.7,1,10500.0,27,Guaranteed Secured Loan
CUST-14387,40,Self-Employed-Professional,Rural,15500.0,675,74600.0,25.4,0,4600.0,28,Standard Credit Builder Loan
CUST-14388,51,Self-Employed-Professional,Tier-1-Metro,10200.0,777,25700.0,45.6,0,4900.0,33,Standard Credit Builder Loan
CUST-14389,24,Salaried-Govt,Tier-2-Urban,10300.0,778,43900.0,9.5,1,1600.0,14,Super-Prime Privilege Loan
CUST-14390,64,Salaried-Corporate,Tier-1-Metro,7500.0,781,57900.0,18.9,1,2100.0,18,Super-Prime Privilege Loan
CUST-14391,43,Salaried-Corporate,Tier-2-Urban,5200.0,739,3400.0,24.2,0,1500.0,27,Enterprise Preferred Express Loan
CUST-14392,22,Salaried-Govt,Tier-1-Metro,18800.0,813,37500.0,39.6,0,7800.0,24,Enterprise Preferred Express Loan
CUST-14393,42,Self-Employed-Business,Tier-2-Urban,19700.0,738,76100.0,23.0,0,5100.0,19,Enterprise Preferred Express Loan
CUST-14394,57,Salaried-Govt,Rural,5300.0,839,28000.0,9.9,0,900.0,5,Enterprise Preferred Express Loan
CUST-14395,28,Self-Employed-Professional,Tier-1-Metro,8200.0,589,17200.0,16.2,0,1800.0,39,Guaranteed Secured Loan
CUST-14396,27,Self-Employed-Professional,Tier-3-SemiUrban,8200.0,736,61400.0,20.2,1,2400.0,23,Enterprise Preferred Express Loan
CUST-14397,34,Salaried-Corporate,Tier-1-Metro,8800.0,731,46800.0,16.3,1,1700.0,23,Enterprise Preferred Express Loan
CUST-14398,23,Salaried-Govt,Tier-1-Metro,9300.0,640,65900.0,17.6,0,2200.0,29,Standard Credit Builder Loan
CUST-14399,36,Salaried-Corporate,Tier-1-Metro,15800.0,753,46900.0,44.1,2,7700.0,41,Enterprise Preferred Express Loan
CUST-14400,39,Salaried-Corporate,Tier-1-Metro,5700.0,598,38300.0,27.4,1,1800.0,46,Guaranteed Secured Loan
CUST-14401,38,Salaried-Govt,Tier-1-Metro,5400.0,661,18000.0,27.0,0,1700.0,37,Standard Credit Builder Loan
CUST-14402,36,Salaried-Corporate,Tier-1-Metro,18800.0,560,45000.0,53.4,0,10600.0,62,Guaranteed Secured Loan
CUST-14403,28,Self-Employed-Professional,Tier-1-Metro,6800.0,827,49900.0,29.0,3,2700.0,27,Super-Prime Privilege Loan
